LinkJpayAccount	Jpay dtampas transfer
LinkJpayAccount	jpay to securus account error code 101
LinkJpayAccount	Link JPay Account
LinkJpayAccount	My Securus Advanced connect account
LinkJpayAccount	Switching Jpay to Securus
LinkJpayAccount	Why can't I link my JPay account to my secure account
PaymentAttempt	cancel a payment
PaymentAttempt	Do I get to keep my steps from my jpay account
PaymentAttempt	Hello I made two payments this morning and nothing has posted to my account
PaymentAttempt	Hello secure debit account I put the information in . I wouldn't allow me to put the amount money in
PaymentAttempt	How can I find out how much I owe on my securus bill
PaymentAttempt	How do I see my amount of stamps on emessaging
PaymentAttempt	How do I talk to a person? I need to add money to an account.
PaymentAttempt	how to fund a account
PaymentAttempt	I can't make a payment for my phone direct bill
PaymentAttempt	I got a call saying I needed to make a payment
PaymentAttempt	I need help with a transaction
PaymentAttempt	I was wondering if I could refund a payment I made
PaymentAttempt	My payment is not showing up in my accout
PaymentAttempt	Need to put money on phone
PaymentAttempt	paying a bill
PaymentAttempt	Question about payment
PaymentAttempt	What is the number to put money on the phone
PaymentAttempt	Why can I not agree to terms and conditions. There is no place to agree
PaymentAttempt	why don't I have a 200 spending limit like before
FundsError	I paid 16.60 +the 3.40 fee's this morning to recited phone calls and it was taken from my account but securus has not credited it.. what is going on!
PaymentOptions	About funding someone's account
PaymentOptions	Accepted payment types
PaymentOptions	add credit card
PaymentOptions	Add money to my account
PaymentOptions	Adding funds
PaymentOptions	Adding money to account
PaymentOptions	Can I add my middle initial to my first name so I can use credit card
PaymentOptions	Can i send money using your platfor?
PaymentOptions	Fund prepaid account
PaymentOptions	funding media account
PaymentOptions	hello how much is a call to 905 519 9272
PaymentOptions	How can I transfer my pre paid money into my debit account ?
PaymentOptions	how can inmate use money
PaymentOptions	how do I pay my bill
PaymentOptions	How to add money to account number
PaymentOptions	How to add money to Securus debit account
PaymentOptions	I added $10 to my account so, I can talk to my husband. However, the $10 has not been added to my phone account but, was taken off my debit card.
PaymentOptions	I want to add money to a debit card account but it won't take my card
PaymentOptions	I've been trying to make an account and it's says they are unable to accept my request
PaymentOptions	Made payment to wrong account
PaymentOptions	Need to add money
PaymentOptions	Never received creid paid for
PaymentOptions	Pay bill
PaymentOptions	Pay Bill
PaymentOptions	pay bill online
PaymentOptions	Pay my bill
PaymentOptions	Payment
PaymentOptions	Prepaid account
PaymentOptions	save a card
PaymentOptions	Securus charged my card $12.11 but did not add it to my account balance.
PaymentOptions	Stamps purchase paid, but no stamps
PaymentOptions	transfer money
AccountOpen	Am I able to put money on the phone for inmate to make calls to other people
AccountOpen	Can start a account
AccountOpen	How to make phone calls private
AccountOpen	I am having trouble setting up a phone account. Once i select the facility it won't go to the next page
AccountOpen	I am trying to set up video calling or messaging with an inmate at huntsville
AccountOpen	If I put money up here they will be able to make phone calls?
AccountOpen	opening my account
AccountOpen	Someone just called me and I accidentally pressed 5 and 6 what happened
AccountOpen	Trying to set up phone connection but won't let me?
AccountOpen	Update phone number on account
AccountReopen	I accidently shut down my phone account while adding funds
AccountReopen	I would like to reopen my account
AccountReopen	Re open my acct
AccountReopen	Reactivate Account
AccountReopen	Reactivating my account
AccountReopen	Reopen my account
PhoneNumberAdd	Add an additional number
PhoneNumberAdd	can't add contact to securus debit
PhoneNumberAdd	How can I add another number to my account?
PhoneNumberAdd	How do I add a number to my account
PhoneNumberAdd	I can't add a contact to my accounts
PhoneNumberAdd	I need to register an inmate to my call list so they are able to contact me
PhoneNumberAdd	I'm trying to add my new number to my account and it won't let me
PhoneNumberChange	Adding a new phone number on my account
PhoneNumberChange	Change account phone number
PhoneNumberChange	change account phone number
PhoneNumberChange	Change my phone number on my account.
PhoneNumberChange	Change number on account
PhoneNumberChange	change phone number
PhoneNumberChange	Change phone number
PhoneNumberChange	Change phone number on account
PhoneNumberChange	Change phone number on account and check balance on that account?
PhoneNumberChange	Change phone number on my account
PhoneNumberChange	Change phone number on the account
PhoneNumberChange	Changing my phone number
PhoneNumberChange	Changing phone number
PhoneNumberChange	Changing the phone number on my account.
PhoneNumberChange	How can I change my account phone number
PhoneNumberChange	How do i change the number associated with my account
PhoneNumberChange	How do I update my number on my account I no longer have that number
PhoneNumberChange	how to change phone number
PhoneNumberChange	I called and updated my phone number yesterday and they put someone else's number ?
PhoneNumberChange	I have changed my number
PhoneNumberChange	I need to change my phone number on the account
PhoneNumberChange	I need to change phone number with my customer data stuff, the old number is 920.401.5157 but my new number I need on there is 715.889.3966
PhoneNumberChange	I need to change the phone number on my account
PhoneNumberChange	I want to change my number
PhoneNumberChange	I would like to change my phone number please
PhoneNumberChange	My name is Alexis Campbell and i was needing to change the phone number on file
PhoneNumberChange	My number has changed
PhoneNumberChange	My phone number is wrong
PhoneNumberChange	new applicant phone number is not being accepted
PhoneNumberChange	System keeps saying my phone number is invalid
PhoneNumberChange	Trying to change my name and number on the account I've had for years
PhoneNumberChange	Update phone number
PhoneNumberChange	When I try to change my phone number I get an notification saying my number is associated with a different email
PhoneNumberDelete	delete a contact
PhoneNumberDelete	Delete number off accounts
PhoneNumberDelete	How can I setup a visit
PhoneNumberDelete	How do I delete a contact
PhoneNumberDelete	I have an account and I would like to remove two contacts
PhoneNumberDelete	I need the get the 8656325588 phone number removed from my account
PhoneNumberUnblock	How can I get my phone number unblocked?
PhoneNumberUnblock	How do I remove a block. It's for the Farmington facility in mo
PhoneNumberUnblock	I accidently blocked the number to the Santa Rosa facility. How do I unblock it.
PhoneNumberUnblock	I am not able to receive calls from a facility.
PhoneNumberUnblock	I have tried to months to unblock a number.
PhoneNumberUnblock	I see call attempts but I am not receiving calls to my cell phone. My Cell phone carrier says there are no blocks on my line. Is there something else that is causing calls not to go through?
PhoneNumberUnblock	Unblock a facility
PhoneNumberUnblock	Unblock calls
PhotoRejected	It's not letting me send picture to my love one
PhotoRejected	My apologies before anything my name is karolyne frias and by mistake I send those pictures what can I do so that I could do the video call and I'm so sorry about that
PhotoRejected	My video session got cancelled for this morning why for sit keep doing that in supposed to be able to schedule more than one session I'm on the unlimited
PhotoRejected	Why Was My Pictures All Sent Back To Me ?????
RefundError	I paid for stamps and they have not went to my account but money was taken off my card
RefundError	I want to add money to my advanced connect account and they gave me an error now I have two Penny charges on my debit card but none of the money has posted to my account to make my available balance to me $11 it's $250 I thought that I should try it again so someone needs to contact me ASAP
RefundError	I've put 50$ on account and has not been given
RefundOptions	Accidentally put money on can I be refunded.
RefundOptions	can i get a refund from the securus debit account
RefundOptions	Can I get a refund on my video session because they weren't allowed to have any calls at that time
RefundOptions	Charged for stamps
RefundOptions	Charged for stamps that I never received
RefundOptions	Client was not brought to video call. Requesting refund.
RefundOptions	Double charge
RefundOptions	FRAUDALENT CHARGES
RefundOptions	Good morning I have not received my refund
RefundOptions	Hello ... I placed my money on the wrong account and I need a refund... Is that possible...
RefundOptions	Hello, can you help me? I need cancel a deposit that I did for the wrong person
RefundOptions	Hello, I've been trying to speak with someone about a few charges that need to be refunded and still haven't been.
RefundOptions	Hi. My last video call didn't connect until 5 minutes in. How to get a refund?
RefundOptions	How long does it take for them to get our letters
RefundOptions	How to put money on my account
RefundOptions	I accidentally added money to my own prepaid account when I wanted to add it to my loved ones debit account.. can you refund me that money please because his new facility doesn't have that prepaid calling so the money can't get used.
RefundOptions	I accidentally put money on the wrong thing can I get it back?
RefundOptions	I added money and it still doesn't let me accept a call
RefundOptions	I added money on the advance account this morning and it was never added I had a confirmation number I need it fix
RefundOptions	I added money, it took it out of my bank, but it's not showing it on here
RefundOptions	I am Canadian and i have 3 penpals and id like to purchase stamps but it will not let me .. and it has before
RefundOptions	i currently have money on the advance connect but dont use that and was wondering if i could move it to maybe the video visit or the offender debit for calls
RefundOptions	I got charged twice for putting money onto my dads account
RefundOptions	I had an account I closed it when will I receive refund
RefundOptions	I have tried purchasing stamps and it says and can't be processed but it has been taken out of my bank account 8 times without receiving any stamps
RefundOptions	I just paid twice on an account and didn't mean to is there any way I can get one of those payments back
RefundOptions	I linked my JPay account, but now I have to pay a service fee to buy stamps which I didn't have to do before. Can you unlink it and let me go back to just JPay?
RefundOptions	I paid for a remote visit with my boyfriend today at 2:05 to 2:25 this afternoon and he was in lock down and I didn't know about him being in lock down and I was wanting to see if I could either get a refund or get my account credited for a future remote visit.
RefundOptions	I purchased stamps and it charged my card but I never received stamps
RefundOptions	I put funds on my account and it's not there ?
RefundOptions	I put money on girlfriend debit account and it's not posting but I got confirmation of being added
RefundOptions	I put money on my account and I still can't talk to my husband
RefundOptions	I put money on my account and when they call it's saying I need to put money on the account
RefundOptions	I put money on the phone and stamps it took my money and there is no money on the account
RefundOptions	I put money on the video system by mistake. Could you please move it for phone calls only or give me a refund
RefundOptions	I put money on the wrong one and need to switch it to the debit account
RefundOptions	I tried to add money to the phone it said it couldn't process the payment but it took $12 off my card and it didn't add money to the phone.
RefundOptions	I trying to log in to put money my husband debit account.
RefundOptions	I want to delete my account but with the money in it will that get refunded back to Meg
RefundOptions	I was charged 5 times for stamps today
RefundOptions	I was charged double for stamps and did not recieve any stamps
RefundOptions	I was charged for stamps and didn't get them
RefundOptions	I was charged twice for the same transaction
RefundOptions	I was charged twice to purchase stamps and did not receive any You told me my card was declined however I have two pending charges
RefundOptions	I was just paroled out and would like to know how I go about getting the remaining money from you that was on my Illinois department of corrections telephone account
RefundOptions	I was trying to figure out how to get a refund when someone is getting transferred to a different jail
RefundOptions	I was trying to schedule a video visit, it said it was unable to process payment. However it charged to my card several times, and sent an email saying cancellation request successful.
RefundOptions	I went to my securus account yesterday 12/13/2022 to purchase 20 stamps for E-messaging and the purchase order kept saying the address didn't match the account, it kept giving my old address so I had to enter my credit card information 3 different times well all 3 times it took $8.77 ×3 and it didn't even give me my 20 stamps so I need to get my $26.31 refunded to my card immediately please and I also need my 20 stamps , I'm on a very limited income and the sooner the better thank you God Bless
RefundOptions	I went to purchase stamps and I keep receiving the error that my card on file is invalid and it's not but Securus took 5 payments
RefundOptions	I would like to transfer my balance in my video connect credit bsck
RefundOptions	I'm trying to add money to my account but it is saying it is closed and I can't figure out how to reopen it to add money
RefundOptions	I'm trying to get my number added without waiting 24hours
RefundOptions	I've been charged four times
RefundOptions	Is there anyway I can get my money refunded back to my account?
RefundOptions	just tried to buy stamps an it took my money and didnt give me my stamps??
RefundOptions	Me n my wife video never worked Is there a way I can get a credit back on there
RefundOptions	My account was not closed by me and I had money on it
RefundOptions	My card and others cards are being declined when we go to put money on and there's money in our accounts
RefundOptions	My cards keep getting declined for payment
RefundOptions	MY CREDIT
RefundOptions	My husband was transferred from Monroe correctional facility to coyote Ridge and both those places you Securis. Now my husband had $80 on his pen with Securis and I keep getting the runaround because his money is not on there so I'm wondering where the money went I did the thing where I had to reach out to his counselor and the staff there at the correctional facility have no idea what he's talking about and so I'm trying to figure out where his money that.
RefundOptions	My stamps are not showing and I just purchased them
RefundOptions	My video session didn't go through they said they moved him so I have to reschedule and ask your company for a refund
RefundOptions	Paid for an account that my jail doesn't offer
RefundOptions	Refund for stamps I never received but money was taken off my bank card
RefundOptions	Refund for video connection and transfer to phone
RefundOptions	Reimburse for inmate calling
RefundOptions	See funds
RefundOptions	The jail is on lock down and I had a visit how do I get a refund
RefundOptions	When I try to send a message to inmate it's taking me I don't have enough stamps but I do food stamps
RefundOptions	Where did my money go
RefundOptions	Where did the money I put in here go ? I put 25.00
RefundOptions	Why did I get charged 45$
RefundOptions	Why have I been charged 6+ dollars twice today and on several different days for phone calls that were never connected?
RefundRequest	Closed my account wanting to know about refund
RefundRequest	Get a credit back from a video not being done because of the facility having technical issues
RefundRequest	Getting a refund
RefundRequest	I have 2 accounts and i put money on wrong account need to switch it
RefundRequest	I need a refund
RefundRequest	I need a refund on a accidental charge of 45.98
RefundRequest	I need my refund back
RefundRequest	I need my refund back because the video call wasn't working.
RefundRequest	I need to get a refund
RefundRequest	I paid for a video visit with a an inmate and then at the scheduled visit when I came to join it never showed the visit for me to be able to join. The visit so I need it refunded because I need to be able to have either my visit or the money for a new one
RefundRequest	My husband was transferred from Wyandotte county jail in Kansas he had a securus account he got transferred to Johnson county adult detention center and they use world link or something like that is there a way to get my to get the balance refunded so I can find the new calling account
RefundRequest	Need refund from advance connect to sucures debit account
RefundRequest	Need to get a refund on ma
RefundRequest	Refund
RefundRequest	refund
RefundRequest	Refund for advance connect account
RefundRequest	Refund for calling account
RefundRequest	refund on stamps
RefundRequest	Refunds
RefundRequest	They charged me twice for $ 18.00 and not one amount was posted to my account. It was done at 7 am this morning. I requested for the other $ 18.00 to be refunded back to me. I need to know what the problem seems to be. They claimed this morning it was going to be fixed and no response. I need a call back asap.
RefundRequest	Trying to get a refund
RefundRequest	Video visit refund
signuperror	I tried to sign up, but it didn't work
StampError	I purchased 5 stamps and it said it was unable to process the order, but I was charged 2 times for stamps and no stamps were put on my account
StampError	I purchased 50 stamps and it took the money out of my account but isn't showing up on my app
StampError	Money was taken from card after buying stamps but not showing I have stamps
TabletBroken	my family member who is incarcerated is having issues with his tablet. no phone, no customer site #, name, inmate #, pod, cell #. it wont let him unsubscribe. no media store.
TabletBroken	what if tablet is broken
TabletDownload	How does the inmate delete numbers on their pan list
TabletDownload	how long does it take for an inmate to receive e messages
TabletDownload	My boyfriend is not receiving my messages and cannot message anyone or access anything on his tablet.
TabletStatus	All my messages from an offender are no longer available on my JPay dashboard why is that they are just missing
TabletStatus	My incarcerated loved one has a tablet that was passed down by another inmate who was transferred out of the facility. How does he enable the tablet for himself?
TabletStatus	SCCC is switching to the unity pads from JP5 how much are they
TabletStatus	Tablet purchased
TabletStatus	When can I husband expect to receive his headphones for his tablet
VideoConnect	Can I use a lap top for my video visitation
VideoConnect	Can't schedule a video visit
VideoConnect	Cannot schedule a visited
VideoConnect	Charges for video visits
VideoConnect	Credit for video session
VideoConnect	delete a video connect location
VideoConnect	Four video visits was purchase for 6:00pm and one for 5:30 for today but I have no video is it set up on my account... I need three of them the ones for 6:00 cancel and my money back on my card
VideoConnect	How can I cancel a video call that I scheduled for today
VideoConnect	HOW LONG DO IT TAKE SO I CAN SCHEDULE MY VISITATION
VideoConnect	How to start video call ?
VideoConnect	How you set up a visit
VideoConnect	I can not pull up or locate inmate when trying to schedule a remote video session
VideoConnect	I did not see or speak to the individual that I was supposed to have the video chat with
VideoConnect	I didn't get my session fone video chat tonight
VideoConnect	I don't know why it not letting set up a video visit with my boyfriend it's says access denied
VideoConnect	I loaded $ on account but I think I put it on video and not the phone
VideoConnect	I want to know why my video visit says unavailable
VideoConnect	I would like to add a number to be authorized to be a blessing to be called by my husband
VideoConnect	Inmate did not attend to video connect session
VideoConnect	Inmate didn't show up to video visit
VideoConnect	Scheduling video visit charged card but won't let me schedule visit
VideoConnect	submit video connect credit request
VideoConnect	Trying to set up a video chat today and it says technical difficulties
VideoConnect	Video assistance
VideoConnect	Video chat session and the immate never got connected I have screenshots for proof that I waited the whole twenty mins for the immate to connect
VideoConnect	Video connect
VideoConnect	video connect
VideoConnect	video visit had problems. he didint hear me at all. through out the whole visit. the whole 20 mins i was trying to log on with different devices. and nothing at all worked.
VideoConnect	Video visitation
VideoConnect	Video visitation still pending
VideoConnect	Video visits
VideoConnect	viedio sesaion
VideoConnect	What are the procedures for me when I receive a video call from an inmate?
VideoConnect	what is the difference in remote video and onsite video?
VideoConnect	What number will show when calling from jail
VideoConnect	When can you start video call ?
VideoConnect	Why am I denied video chat access with my daughter
VideoConnect	Why can I not make a video session ?
VideoConnectError	Charged for a video call I did not make
VideoConnectError	I got kicked off the video call.
VideoConnectError	I had a video call with my husband last week. We had to cut the call short because the screen kept going black
VideoConnectError	I'm having issues with video chat I've set up several video chats with my loved one and I have yet to see him or talk to him
VideoConnectError	It won't let me schedule a video visit.
VideoConnectError	Missed my video call wouldn't connect
VideoConnectError	Not able to schedule a video call
VideoConnectError	The inmates video and audio wouldn't work
VideoConnectError	unable to schedule a video session
VideoConnectError	Why does it continue to say status pending on my video call
VideoConnectError	Won't let me schedule a video connect
